,FN,FP,TN,TP,t,ts
1811,2785,3095,57205,5925,15.0,375
1812,2900,2953,57937,5220,15.666666666666664,375
1813,2615,2718,58812,4865,17.333333333333332,375
1814,2503,2504,59756,4247,20.0,375
1815,2178,2468,60462,3902,22.66666666666667,375
1816,2023,2135,61445,3407,23.66666666666667,375
1817,1752,2067,62173,3018,25.66666666666667,375
1818,1525,1493,63427,2565,27.66666666666667,375
1819,987,1172,64488,2363,31.33333333333333,375
1820,705,719,65661,1925,34.333333333333336,375
1821,499,815,66145,1551,38.66666666666666,375
1822,421,614,67046,929,46.0,375
1823,509,577,67783,141,53.0,375
1824,1612,871,329,66198,2.333333333333333,385
1825,2774,2107,1193,62936,2.6666666666666665,385
1826,5209,4496,3044,56261,3.0,385
1827,8530,7355,5745,47380,3.333333333333333,385
1828,10388,9710,7930,40982,3.6666666666666665,385
1829,10868,10988,9792,37362,4.0,385
1830,12018,11929,10771,34292,4.333333333333333,385
1831,12649,12416,11774,32171,4.666666666666667,385
1832,13075,12510,12560,30865,5.0,385
1833,12889,12689,12611,30821,5.333333333333333,385
1834,12841,12515,14015,29639,6.333333333333332,385
1835,12598,12279,15391,28742,6.666666666666668,385
1836,11491,12153,17407,27959,7.0,385
1837,11743,10805,20485,25977,7.333333333333332,385
1838,10040,10887,22373,25710,7.666666666666668,385
1839,9721,9532,25308,24449,8.0,385
1840,8780,9153,27667,23410,8.333333333333334,385
1841,8355,8784,30036,21835,8.666666666666666,385
1842,7476,7350,34480,19704,9.0,385
1843,6371,7217,36033,19389,9.333333333333334,385
1844,5512,5661,39759,18078,9.666666666666666,385
1845,5475,5291,41299,16945,10.0,385
1846,5314,5051,42799,15846,10.333333333333334,385
1847,5146,4912,43928,15024,10.666666666666666,385
1848,5121,4619,45051,14219,11.0,385
1849,4844,4883,45827,13456,11.333333333333336,385
1850,4125,4282,47668,12935,11.666666666666664,385
1851,4071,4226,48744,11969,12.0,385
1852,4199,3340,50800,10671,12.333333333333336,385
1853,4020,3396,51984,9610,12.666666666666664,385
1854,4141,3768,52412,8689,13.0,385
1855,3275,2882,54278,8575,13.333333333333336,385
1856,2885,3326,54244,8555,13.666666666666664,385
1857,3322,3515,55415,6758,14.333333333333336,385
1858,3072,2839,56941,6158,14.666666666666664,385
1859,2513,3277,57023,6197,15.0,385
1860,3150,2842,58048,4970,15.666666666666664,385
1861,2872,2540,58990,4608,17.333333333333332,385
1862,2450,2442,59818,4300,20.0,385
1863,2120,2738,60192,3960,22.66666666666667,385
1864,2119,2105,61475,3311,23.66666666666667,385
1865,1869,2064,62176,2901,25.66666666666667,385
1866,1264,1672,63248,2826,27.66666666666667,385
1867,1025,1177,64483,2325,31.33333333333333,385
1868,729,717,65663,1901,34.333333333333336,385
1869,436,834,66126,1614,38.66666666666666,385
1870,385,587,67073,965,46.0,385
1871,465,385,67975,185,53.0,385
1872,1548,903,297,66262,2.333333333333333,395
1873,2779,2103,1197,62931,2.6666666666666665,395
1874,5413,4446,3094,56057,3.0,395
1875,8301,7736,5364,47609,3.333333333333333,395
1876,10432,9681,7959,40938,3.6666666666666665,395
1877,11523,10709,10071,36707,4.0,395
1878,12578,11621,11079,33732,4.333333333333333,395
1879,12633,12522,11668,32187,4.666666666666667,395
1880,13279,12341,12729,30661,5.0,395
1881,13046,12656,12644,30664,5.333333333333333,395
1882,12800,12626,13904,29680,6.333333333333332,395
1883,12452,12657,15013,28888,6.666666666666668,395
1884,11627,12023,17537,27823,7.0,395
1885,11455,11108,20182,26265,7.333333333333332,395
1886,10338,10566,22704,25402,7.666666666666668,395
1887,10334,9421,25419,23836,8.0,395
1888,8662,9236,27584,23528,8.333333333333334,395
1889,8422,8670,30150,21768,8.666666666666666,395
1890,7346,7649,34181,19834,9.0,395
1891,6923,6487,36763,18837,9.333333333333334,395
1892,5877,5954,39466,17713,9.666666666666666,395
1893,5223,5641,40949,17197,10.0,395
1894,5083,5165,42685,16077,10.333333333333334,395
1895,4990,4733,44107,15180,10.666666666666666,395
1896,4667,5017,44653,14673,11.0,395
1897,4580,5137,45573,13720,11.333333333333336,395
1898,4368,4371,47579,12692,11.666666666666664,395
1899,4191,3933,49037,11849,12.0,395
1900,3719,3530,50610,11151,12.333333333333336,395
1901,4005,3138,52242,9625,12.666666666666664,395
1902,3587,3739,52431,9253,13.0,395
1903,3009,3426,53734,8841,13.333333333333336,395
1904,3560,3036,54534,7880,13.666666666666664,395
1905,3379,3155,55775,6701,14.333333333333336,395
1906,3173,2937,56843,6057,14.666666666666664,395
1907,2802,2593,57707,5908,15.0,395
1908,2834,3134,57756,5286,15.666666666666664,395
1909,2623,2827,58703,4857,17.333333333333332,395
1910,2606,2418,59842,4144,20.0,395
1911,2335,2552,60378,3745,22.66666666666667,395
1912,2070,2215,61365,3360,23.66666666666667,395
1913,1937,1773,62467,2833,25.66666666666667,395
1914,1487,1495,63425,2603,27.66666666666667,395
1915,1054,1068,64592,2296,31.33333333333333,395
1916,698,894,65486,1932,34.333333333333336,395
1917,473,762,66198,1577,38.66666666666666,395
1918,408,496,67164,942,46.0,395
1919,469,503,67857,181,53.0,395
1920,1441,941,259,66369,2.333333333333333,405
1921,2699,2221,1079,63011,2.6666666666666665,405
1922,5554,4557,2983,55916,3.0,405
1923,8030,7423,5677,47880,3.333333333333333,405
1924,9861,9889,7751,41509,3.6666666666666665,405
1925,11511,10685,10095,36719,4.0,405
1926,12629,11374,11326,33681,4.333333333333333,405
1927,13250,12122,12068,31570,4.666666666666667,405
1928,13196,12401,12669,30744,5.0,405
1929,12998,12974,12326,30712,5.333333333333333,405
1930,12533,12853,13677,29947,6.333333333333332,405
1931,12557,12588,15082,28783,6.666666666666668,405
1932,11761,11980,17580,27689,7.0,405
1933,11412,10902,20388,26308,7.333333333333332,405
1934,10347,10596,22674,25393,7.666666666666668,405
1935,9912,10092,24748,24258,8.0,405
1936,8968,9107,27713,23222,8.333333333333334,405
1937,8287,8833,29987,21903,8.666666666666666,405
1938,7062,7432,34398,20118,9.0,405
1939,6900,6742,36508,18860,9.333333333333334,405
1940,6174,5666,39754,17416,9.666666666666666,405
1941,5410,5381,41209,17010,10.0,405
1942,5207,5268,42582,15953,10.333333333333334,405
1943,4901,4749,44101,15259,10.666666666666666,405
1944,4704,4706,44964,14636,11.0,405
1945,4533,5004,45706,13767,11.333333333333336,405
1946,4575,4425,47525,12485,11.666666666666664,405
1947,4143,3761,49209,11897,12.0,405
1948,3746,3405,50735,11124,12.333333333333336,405
1949,3421,3538,51842,10209,12.666666666666664,405
1950,3779,3892,52288,9051,13.0,405
1951,3134,3124,54036,8716,13.333333333333336,405
1952,3415,3053,54517,8025,13.666666666666664,405
1953,3471,3247,55683,6609,14.333333333333336,405
1954,3176,2963,56817,6054,14.666666666666664,405
1955,2876,3047,57253,5834,15.0,405
1956,3005,2988,57902,5115,15.666666666666664,405
1957,2624,2736,58794,4856,17.333333333333332,405
1958,2434,2487,59773,4316,20.0,405
1959,2429,2440,60490,3651,22.66666666666667,405
1960,2181,2117,61463,3249,23.66666666666667,405
1961,1835,1860,62380,2935,25.66666666666667,405
1962,1439,1532,63388,2651,27.66666666666667,405
1963,1070,1098,64562,2280,31.33333333333333,405
1964,788,637,65743,1842,34.333333333333336,405
1965,537,629,66331,1513,38.66666666666666,405
1966,594,434,67226,756,46.0,405
1967,467,269,68091,183,53.0,405
1968,1398,926,274,66412,2.333333333333333,415
1969,2710,2206,1094,63000,2.6666666666666665,415
1970,5332,4473,3067,56138,3.0,415
1971,8115,7799,5301,47795,3.333333333333333,415
1972,10532,9659,7981,40838,3.6666666666666665,415
1973,11330,10590,10190,36900,4.0,415
1974,12492,11601,11099,33818,4.333333333333333,415
1975,13092,12364,11826,31728,4.666666666666667,415
1976,13087,12568,12502,30853,5.0,415
1977,13084,12521,12779,30626,5.333333333333333,415
1978,12403,12785,13745,30077,6.333333333333332,415
1979,12327,12822,14848,29013,6.666666666666668,415
1980,11798,12059,17501,27652,7.0,415
1981,11147,11394,19896,26573,7.333333333333332,415
1982,10520,10447,22823,25220,7.666666666666668,415
1983,10104,9438,25402,24066,8.0,415
1984,8963,9226,27594,23227,8.333333333333334,415
1985,8495,8249,30571,21695,8.666666666666666,415
1986,6912,7297,34533,20268,9.0,415
1987,6823,7052,36198,18937,9.333333333333334,415
1988,6088,5715,39705,17502,9.666666666666666,415
1989,5756,5272,41318,16664,10.0,415
1990,5021,5209,42641,16139,10.333333333333334,415
1991,4968,4889,43961,15192,10.666666666666666,415
1992,4855,4734,44936,14485,11.0,415
1993,5048,4595,46115,13252,11.333333333333336,415
1994,4272,4090,47860,12788,11.666666666666664,415
1995,3677,3943,49027,12363,12.0,415
1996,4001,3280,50860,10869,12.333333333333336,415
1997,3457,3476,51904,10173,12.666666666666664,415
1998,4036,3550,52630,8794,13.0,415
1999,3369,3094,54066,8481,13.333333333333336,415
2000,3303,3140,54430,8137,13.666666666666664,415
2001,3478,3170,55760,6602,14.333333333333336,415
2002,3447,2975,56805,5783,14.666666666666664,415
2003,2742,2976,57324,5968,15.0,415
2004,2782,3236,57654,5338,15.666666666666664,415
2005,2534,2719,58811,4946,17.333333333333332,415
2006,2492,2484,59776,4258,20.0,415
2007,2369,2467,60463,3711,22.66666666666667,415
2008,2000,2408,61172,3430,23.66666666666667,415
2009,1893,2091,62149,2877,25.66666666666667,415
2010,1487,1593,63327,2603,27.66666666666667,415
2011,985,1122,64538,2365,31.33333333333333,415
2012,792,566,65814,1838,34.333333333333336,415
2013,559,586,66374,1491,38.66666666666666,415
2014,492,511,67149,858,46.0,415
2015,488,311,68049,162,53.0,415
2016,1492,908,292,66318,2.333333333333333,425
2017,2662,2224,1076,63048,2.6666666666666665,425
2018,5281,4434,3106,56189,3.0,425
2019,8322,7572,5528,47588,3.333333333333333,425
2020,10306,9448,8192,41064,3.6666666666666665,425
2021,11342,10639,10141,36888,4.0,425
2022,12919,11516,11184,33391,4.333333333333333,425
2023,13123,12698,11492,31697,4.666666666666667,425
2024,13042,12606,12464,30898,5.0,425
2025,12971,12792,12508,30739,5.333333333333333,425
2026,12558,12623,13907,29922,6.333333333333332,425
2027,12284,13043,14627,29056,6.666666666666668,425
2028,11907,12000,17560,27543,7.0,425
2029,11299,10853,20437,26421,7.333333333333332,425
2030,10477,10379,22891,25263,7.666666666666668,425
2031,9805,9589,25251,24365,8.0,425
2032,9094,8919,27901,23096,8.333333333333334,425
2033,8315,8315,30505,21875,8.666666666666666,425
2034,6915,7488,34342,20265,9.0,425
2035,6840,7328,35922,18920,9.333333333333334,425
2036,6087,5326,40094,17503,9.666666666666666,425
2037,5674,5093,41497,16746,10.0,425
2038,5232,5108,42742,15928,10.333333333333334,425
2039,4671,4805,44045,15489,10.666666666666666,425
2040,4632,4684,44986,14708,11.0,425
2041,4962,4609,46101,13338,11.333333333333336,425
2042,4561,3985,47965,12499,11.666666666666664,425
2043,3961,4099,48871,12079,12.0,425
2044,3642,3283,50857,11228,12.333333333333336,425
2045,3368,3432,51948,10262,12.666666666666664,425
2046,3705,3740,52440,9125,13.0,425
2047,3037,3028,54132,8813,13.333333333333336,425
2048,3599,3013,54557,7841,13.666666666666664,425
2049,3501,3456,55474,6579,14.333333333333336,425
2050,3662,2886,56894,5568,14.666666666666664,425
2051,2518,2794,57506,6192,15.0,425
2052,2953,3027,57863,5167,15.666666666666664,425
2053,2469,2647,58883,5011,17.333333333333332,425
2054,2415,2615,59645,4335,20.0,425
2055,2463,2197,60733,3617,22.66666666666667,425
2056,2107,2241,61339,3323,23.66666666666667,425
2057,1883,2131,62109,2887,25.66666666666667,425
2058,1286,1604,63316,2804,27.66666666666667,425
2059,1014,1122,64538,2336,31.33333333333333,425
2060,730,905,65475,1900,34.333333333333336,425
2061,548,617,66343,1502,38.66666666666666,425
2062,406,373,67287,944,46.0,425
2063,515,350,68010,135,53.0,425
2064,1419,891,309,66391,2.333333333333333,435
2065,2503,2249,1051,63207,2.6666666666666665,435
2066,5228,4698,2842,56242,3.0,435
2067,8285,7608,5492,47625,3.333333333333333,435
2068,10505,9387,8253,40865,3.6666666666666665,435
2069,10754,11198,9582,37476,4.0,435
2070,12452,11427,11273,33858,4.333333333333333,435
2071,12875,12629,11561,31945,4.666666666666667,435
2072,12483,12949,12121,31457,5.0,435
2073,13113,12566,12734,30597,5.333333333333333,435
2074,12548,12792,13738,29932,6.333333333333332,435
2075,12535,12629,15041,28805,6.666666666666668,435
2076,11693,12281,17279,27757,7.0,435
2077,11269,11142,20148,26451,7.333333333333332,435
2078,10535,10411,22859,25205,7.666666666666668,435
2079,10063,9593,25247,24107,8.0,435
2080,9007,8946,27874,23183,8.333333333333334,435
2081,8430,8752,30068,21760,8.666666666666666,435
2082,7260,7398,34432,19920,9.0,435
2083,6990,6903,36347,18770,9.333333333333334,435
2084,5700,5850,39570,17890,9.666666666666666,435
2085,5476,4929,41661,16944,10.0,435
2086,4961,5158,42692,16199,10.333333333333334,435
2087,4987,4861,43989,15173,10.666666666666666,435
2088,4950,4751,44919,14390,11.0,435
2089,4746,4726,45984,13554,11.333333333333336,435
2090,4391,4428,47522,12669,11.666666666666664,435
2091,4290,3771,49199,11750,12.0,435
2092,3591,3382,50758,11279,12.333333333333336,435
2093,3490,3583,51797,10140,12.666666666666664,435
2094,3984,3520,52660,8846,13.0,435
2095,2891,3553,53607,8959,13.333333333333336,435
2096,3169,3272,54298,8271,13.666666666666664,435
2097,3226,3243,55687,6854,14.333333333333336,435
2098,3242,2796,56984,5988,14.666666666666664,435
2099,2587,3025,57275,6123,15.0,435
2100,2915,2790,58100,5205,15.666666666666664,435
2101,2620,2622,58908,4860,17.333333333333332,435
2102,2471,2498,59762,4279,20.0,435
2103,2382,2458,60472,3698,22.66666666666667,435
2104,1919,2103,61477,3511,23.66666666666667,435
2105,1756,1918,62322,3014,25.66666666666667,435
2106,1334,1527,63393,2756,27.66666666666667,435
2107,1059,1060,64600,2291,31.33333333333333,435
2108,693,757,65623,1937,34.333333333333336,435
2109,496,655,66305,1554,38.66666666666666,435
2110,496,441,67219,854,46.0,435
2111,472,282,68078,178,53.0,435
2112,1291,883,317,66519,2.333333333333333,445
2113,2483,2281,1019,63227,2.6666666666666665,445
2114,5037,4751,2789,56433,3.0,445
2115,8031,7573,5527,47879,3.333333333333333,445
2116,10012,9373,8267,41358,3.6666666666666665,445
2117,11433,10836,9944,36797,4.0,445
2118,12437,11645,11055,33873,4.333333333333333,445
2119,12830,12652,11538,31990,4.666666666666667,445
2120,12701,12876,12194,31239,5.0,445
2121,13130,12402,12898,30580,5.333333333333333,445
2122,13014,12518,14012,29466,6.333333333333332,445
2123,12592,12417,15253,28748,6.666666666666668,445
2124,11452,12062,17498,27998,7.0,445
2125,11252,10918,20372,26468,7.333333333333332,445
2126,10423,10201,23059,25327,7.666666666666668,445
2127,9772,9690,25150,24398,8.0,445
2128,8869,9207,27613,23321,8.333333333333334,445
2129,8498,8513,30307,21692,8.666666666666666,445
2130,7117,7324,34506,20063,9.0,445
2131,6973,6805,36445,18787,9.333333333333334,445
2132,5776,5844,39576,17814,9.666666666666666,445
2133,5782,4790,41800,16638,10.0,445
2134,5191,4989,42861,15969,10.333333333333334,445
2135,4952,4737,44113,15208,10.666666666666666,445
2136,4935,4806,44864,14405,11.0,445
2137,4782,4729,45981,13518,11.333333333333336,445
2138,4415,4257,47693,12645,11.666666666666664,445
2139,4237,3679,49291,11803,12.0,445
2140,3417,3216,50924,11453,12.333333333333336,445
2141,3618,3483,51897,10012,12.666666666666664,445
2142,3861,3464,52716,8969,13.0,445
2143,3580,3039,54121,8270,13.333333333333336,445
2144,3036,3013,54557,8404,13.666666666666664,445
2145,3542,3022,55908,6538,14.333333333333336,445
2146,3284,3054,56726,5946,14.666666666666664,445
2147,2513,3051,57249,6197,15.0,445
2148,3113,2523,58367,5007,15.666666666666664,445
2149,2468,2598,58932,5012,17.333333333333332,445
2150,2499,2334,59926,4251,20.0,445
2151,2246,2511,60419,3834,22.66666666666667,445
2152,2055,2212,61368,3375,23.66666666666667,445
2153,1729,1727,62513,3041,25.66666666666667,445
2154,1411,1551,63369,2679,27.66666666666667,445
2155,970,1113,64547,2380,31.33333333333333,445
2156,807,604,65776,1823,34.333333333333336,445
2157,509,678,66282,1541,38.66666666666666,445
2158,434,335,67325,916,46.0,445
2159,507,308,68052,143,53.0,445
2160,1276,856,344,66534,2.333333333333333,455
2161,2424,2238,1062,63286,2.6666666666666665,455
2162,5002,4733,2807,56468,3.0,455
2163,8099,7446,5654,47811,3.333333333333333,455
2164,10068,9535,8105,41302,3.6666666666666665,455
2165,10990,11031,9749,37240,4.0,455
2166,12325,11881,10819,33985,4.333333333333333,455
2167,12871,12788,11402,31949,4.666666666666667,455
2168,13136,12422,12648,30804,5.0,455
2169,13120,12663,12637,30590,5.333333333333333,455
2170,12626,12737,13793,29854,6.333333333333332,455
2171,12996,11961,15709,28344,6.666666666666668,455
2172,11390,12110,17450,28060,7.0,455
2173,10753,11411,19879,26967,7.333333333333332,455
2174,10336,10662,22608,25404,7.666666666666668,455
2175,9858,9797,25043,24312,8.0,455
2176,8935,8928,27892,23255,8.333333333333334,455
2177,8446,8530,30290,21744,8.666666666666666,455
2178,7095,7364,34466,20085,9.0,455
2179,6989,6618,36632,18771,9.333333333333334,455
2180,6018,5729,39691,17572,9.666666666666666,455
2181,5601,4947,41643,16819,10.0,455
2182,5055,5444,42406,16105,10.333333333333334,455
2183,5250,4720,44130,14910,10.666666666666666,455
2184,5294,4527,45143,14046,11.0,455
2185,4868,4756,45954,13432,11.333333333333336,455
2186,4100,4307,47643,12960,11.666666666666664,455
2187,3714,3717,49253,12326,12.0,455
2188,3665,3460,50680,11205,12.333333333333336,455
2189,3595,3253,52127,10035,12.666666666666664,455
2190,3569,3751,52429,9261,13.0,455
2191,3517,3083,54077,8333,13.333333333333336,455
2192,3250,2939,54631,8190,13.666666666666664,455
2193,3513,3041,55889,6567,14.333333333333336,455
2194,3039,3250,56530,6191,14.666666666666664,455
2195,2866,2752,57548,5844,15.0,455
2196,3053,2752,58138,5067,15.666666666666664,455
2197,2755,2487,59043,4725,17.333333333333332,455
2198,2610,2223,60037,4140,20.0,455
2199,2319,2457,60473,3761,22.66666666666667,455
2200,2286,1985,61595,3144,23.66666666666667,455
2201,1764,1837,62403,3006,25.66666666666667,455
2202,1578,1395,63525,2512,27.66666666666667,455
2203,959,1008,64652,2391,31.33333333333333,455
2204,843,558,65822,1787,34.333333333333336,455
2205,522,542,66418,1528,38.66666666666666,455
2206,396,395,67265,954,46.0,455
2207,497,346,68014,153,53.0,455
2208,1297,868,332,66513,2.333333333333333,465
2209,2606,2191,1109,63104,2.6666666666666665,465
2210,5387,4333,3207,56083,3.0,465
2211,7918,7402,5698,47992,3.333333333333333,465
2212,10076,9674,7966,41294,3.6666666666666665,465
2213,11478,10642,10138,36752,4.0,465
2214,12950,11696,11004,33360,4.333333333333333,465
2215,13137,12161,12029,31683,4.666666666666667,465
2216,12801,12585,12485,31139,5.0,465
2217,12723,13038,12262,30987,5.333333333333333,465
2218,12999,12609,13921,29481,6.333333333333332,465
2219,12705,12135,15535,28635,6.666666666666668,465
2220,11879,11820,17740,27571,7.0,465
2221,11089,11355,19935,26631,7.333333333333332,465
2222,10211,10710,22560,25529,7.666666666666668,465
2223,10361,9296,25544,23809,8.0,465
2224,8420,9385,27435,23770,8.333333333333334,465
2225,8286,8651,30169,21904,8.666666666666666,465
2226,7171,7045,34785,20009,9.0,465
2227,6796,6905,36345,18964,9.333333333333334,465
2228,6051,5359,40061,17539,9.666666666666666,465
2229,5533,5176,41414,16887,10.0,465
2230,5190,4844,43006,15970,10.333333333333334,465
2231,4991,5125,43725,15169,10.666666666666666,465
2232,4703,4952,44718,14637,11.0,465
2233,4694,4982,45728,13606,11.333333333333336,465
2234,4394,4548,47402,12666,11.666666666666664,465
2235,3659,3860,49110,12381,12.0,465
2236,3644,3508,50632,11226,12.333333333333336,465
2237,3667,3183,52197,9963,12.666666666666664,465
2238,3740,3534,52636,9100,13.0,465
2239,3697,2992,54168,8153,13.333333333333336,465
2240,3261,3111,54459,8179,13.666666666666664,465
2241,3212,3207,55723,6868,14.333333333333336,465
2242,2755,3294,56486,6475,14.666666666666664,465
2243,2730,2852,57448,5980,15.0,465
2244,2941,2712,58178,5179,15.666666666666664,465
2245,2719,2542,58988,4761,17.333333333333332,465
2246,2611,2313,59947,4139,20.0,465
2247,2580,2264,60666,3500,22.66666666666667,465
2248,2053,2274,61306,3377,23.66666666666667,465
2249,1817,1671,62569,2953,25.66666666666667,465
2250,1498,1428,63492,2592,27.66666666666667,465
2251,982,952,64708,2368,31.33333333333333,465
2252,826,566,65814,1804,34.333333333333336,465
2253,500,646,66314,1550,38.66666666666666,465
2254,513,425,67235,837,46.0,465
2255,548,312,68048,102,53.0,465
2256,1360,919,281,66450,2.333333333333333,475
2257,2432,2100,1200,63278,2.6666666666666665,475
2258,5198,4487,3053,56272,3.0,475
2259,8345,7198,5902,47565,3.333333333333333,475
2260,10251,9505,8135,41119,3.6666666666666665,475
2261,11317,10794,9986,36913,4.0,475
2262,12253,11976,10724,34057,4.333333333333333,475
2263,12891,12542,11648,31929,4.666666666666667,475
2264,12746,13025,12045,31194,5.0,475
2265,13209,12385,12915,30501,5.333333333333333,475
2266,12469,13020,13510,30011,6.333333333333332,475
2267,12440,12554,15116,28900,6.666666666666668,475
2268,12096,11695,17865,27354,7.0,475
2269,11151,11319,19971,26569,7.333333333333332,475
2270,10508,10580,22690,25232,7.666666666666668,475
2271,10018,9554,25286,24152,8.0,475
2272,8753,9048,27772,23437,8.333333333333334,475
2273,8751,8303,30517,21439,8.666666666666666,475
2274,7278,6887,34943,19902,9.0,475
2275,6552,6914,36336,19208,9.333333333333334,475
2276,6181,5711,39709,17409,9.666666666666666,475
2277,5217,5336,41254,17203,10.0,475
2278,5188,4905,42945,15972,10.333333333333334,475
2279,4667,4854,43996,15493,10.666666666666666,475
2280,4769,4734,44936,14571,11.0,475
2281,4594,4954,45756,13706,11.333333333333336,475
2282,4387,4453,47497,12673,11.666666666666664,475
2283,3793,3701,49269,12247,12.0,475
2284,3751,3258,50882,11119,12.333333333333336,475
2285,3598,3317,52063,10032,12.666666666666664,475
2286,3468,3336,52834,9372,13.0,475
2287,3461,2987,54173,8389,13.333333333333336,475
2288,3011,2979,54591,8429,13.666666666666664,475
2289,3272,3282,55648,6808,14.333333333333336,475
2290,2858,3159,56621,6372,14.666666666666664,475
2291,2885,2852,57448,5825,15.0,475
2292,2851,2853,58037,5269,15.666666666666664,475
2293,2564,2759,58771,4916,17.333333333333332,475
2294,2657,2371,59889,4093,20.0,475
2295,2297,2332,60598,3783,22.66666666666667,475
2296,2170,2181,61399,3260,23.66666666666667,475
2297,1697,1810,62430,3073,25.66666666666667,475
2298,1398,1463,63457,2692,27.66666666666667,475
2299,1050,973,64687,2300,31.33333333333333,475
2300,813,516,65864,1817,34.333333333333336,475
2301,590,506,66454,1460,38.66666666666666,475
2302,539,651,67009,811,46.0,475
2303,520,320,68040,130,53.0,475
2304,1372,936,264,66438,2.333333333333333,485
2305,2365,2192,1108,63345,2.6666666666666665,485
2306,4947,4516,3024,56523,3.0,485
2307,7935,7303,5797,47975,3.333333333333333,485
2308,10363,9643,7997,41007,3.6666666666666665,485
2309,11462,10703,10077,36768,4.0,485
2310,12427,11590,11110,33883,4.333333333333333,485
2311,12593,12819,11371,32227,4.666666666666667,485
2312,12885,12770,12300,31055,5.0,485
2313,13093,12634,12666,30617,5.333333333333333,485
2314,12584,12857,13673,29896,6.333333333333332,485
2315,12363,12536,15134,28977,6.666666666666668,485
2316,12040,11843,17717,27410,7.0,485
2317,11424,11002,20288,26296,7.333333333333332,485
2318,10109,10590,22680,25631,7.666666666666668,485
2319,10068,9351,25489,24102,8.0,485
2320,8928,9108,27712,23262,8.333333333333334,485
2321,8289,8408,30412,21901,8.666666666666666,485
2322,7226,7138,34692,19954,9.0,485
2323,6515,7152,36098,19245,9.333333333333334,485
2324,6007,6087,39333,17583,9.666666666666666,485
2325,5487,5112,41478,16933,10.0,485
2326,5390,4887,42963,15770,10.333333333333334,485
2327,5036,4704,44146,15124,10.666666666666666,485
2328,5138,4737,44933,14202,11.0,485
2329,4775,4774,45936,13525,11.333333333333336,485
2330,4245,4358,47592,12815,11.666666666666664,485
2331,3780,3968,49002,12260,12.0,485
2332,3835,3363,50777,11035,12.333333333333336,485
2333,3514,3372,52008,10116,12.666666666666664,485
2334,3685,3343,52837,9145,13.0,485
2335,3361,2934,54226,8489,13.333333333333336,485
2336,3059,2955,54615,8381,13.666666666666664,485
2337,3047,3138,55792,7033,14.333333333333336,485
2338,2988,2979,56801,6242,14.666666666666664,485
2339,2808,2766,57534,5902,15.0,485
2340,2686,3038,57852,5434,15.666666666666664,485
2341,2578,2592,58938,4902,17.333333333333332,485
2342,2659,2321,59939,4091,20.0,485
2343,2256,2580,60350,3824,22.66666666666667,485
2344,2128,2126,61454,3302,23.66666666666667,485
2345,1555,2068,62172,3215,25.66666666666667,485
2346,1390,1355,63565,2700,27.66666666666667,485
2347,1066,1058,64602,2284,31.33333333333333,485
2348,828,660,65720,1802,34.333333333333336,485
2349,513,476,66484,1537,38.66666666666666,485
2350,518,569,67091,832,46.0,485
2351,428,264,68096,222,53.0,485
2352,1310,913,287,66500,2.333333333333333,495
2353,2532,2104,1196,63178,2.6666666666666665,495
2354,4932,4502,3038,56538,3.0,495
2355,7873,7624,5476,48037,3.333333333333333,495
2356,10356,9421,8219,41014,3.6666666666666665,495
2357,11222,10657,10123,37008,4.0,495
2358,12519,11864,10836,33791,4.333333333333333,495
2359,12963,12317,11873,31857,4.666666666666667,495
2360,12776,13008,12062,31164,5.0,495
2361,12784,12950,12350,30926,5.333333333333333,495
2362,12610,12849,13681,29870,6.333333333333332,495
2363,12162,12654,15016,29178,6.666666666666668,495
2364,11738,12021,17539,27712,7.0,495
2365,10848,11342,19948,26872,7.333333333333332,495
2366,10456,10172,23088,25294,7.666666666666668,495
2367,9987,9519,25321,24183,8.0,495
2368,9112,9045,27775,23078,8.333333333333334,495
2369,7978,8909,29911,22212,8.666666666666666,495
2370,7205,7176,34654,19975,9.0,495
2371,6514,7014,36236,19246,9.333333333333334,495
2372,5821,6028,39392,17769,9.666666666666666,495
2373,5391,5121,41469,17029,10.0,495
2374,5268,4838,43012,15892,10.333333333333334,495
2375,5026,4708,44142,15134,10.666666666666666,495
2376,4853,4430,45240,14487,11.0,495
2377,4685,4471,46239,13615,11.333333333333336,495
2378,4256,4359,47591,12804,11.666666666666664,495
2379,3911,3800,49170,12129,12.0,495
2380,3412,3422,50718,11458,12.333333333333336,495
2381,3312,3351,52029,10318,12.666666666666664,495
2382,3720,3454,52726,9110,13.0,495
2383,3474,2980,54180,8376,13.333333333333336,495
2384,3039,2933,54637,8401,13.666666666666664,495
2385,3046,3198,55732,7034,14.333333333333336,495
2386,2832,3093,56687,6398,14.666666666666664,495
2387,2759,2854,57446,5951,15.0,495
2388,2906,2891,57999,5214,15.666666666666664,495
2389,2752,2418,59112,4728,17.333333333333332,495
2390,2368,2438,59822,4382,20.0,495
2391,2413,2381,60549,3667,22.66666666666667,495
2392,2204,2252,61328,3226,23.66666666666667,495
2393,1607,2038,62202,3163,25.66666666666667,495
2394,1371,1347,63573,2719,27.66666666666667,495
2395,1071,1021,64639,2279,31.33333333333333,495
2396,745,583,65797,1885,34.333333333333336,495
2397,469,581,66379,1581,38.66666666666666,495
2398,343,415,67245,1007,46.0,495
2399,423,343,68017,227,53.0,495
