,FN,FP,TN,TP,t,ts
3716,8688,5724,39696,14902,9.666666666666666,47742
3717,8086,5502,41088,14334,10.0,47742
3718,7470,5051,42799,13690,10.333333333333334,47742
3719,7335,4972,43868,12835,10.666666666666666,47742
3720,6971,4690,44980,12369,11.0,47742
3721,6745,4552,46148,11565,11.333333333333336,47742
3722,5872,4067,47883,11188,11.666666666666664,47742
3723,5314,3475,49495,10726,12.0,47742
3724,4775,3107,51033,10095,12.333333333333336,47742
3725,4302,3008,52372,9328,12.666666666666664,47742
3726,4290,2937,53233,8550,13.0,47742
3727,3806,2756,54404,8044,13.333333333333336,47742
3728,3951,2766,54804,7489,13.666666666666664,47742
3729,4117,2784,56146,5963,14.333333333333336,47742
3730,4078,2687,57093,5152,14.666666666666664,47742
3731,4003,2625,57675,4707,15.0,47742
3732,4055,2670,58220,4065,15.666666666666664,47742
3733,3854,2672,58858,3626,17.333333333333332,47742
3734,3853,2632,59618,2907,20.0,47742
3735,3449,2275,60655,2631,22.66666666666667,47742
3736,2965,2051,61529,2465,23.66666666666667,47742
3737,2600,1804,62436,2170,25.66666666666667,47742
3738,2108,1362,63558,1982,27.66666666666667,47742
3739,1474,886,64774,1876,31.33333333333333,47742
3740,787,553,65827,1843,34.333333333333336,47742
3741,383,240,66720,1667,38.66666666666666,47742
3742,78,58,67602,1272,46.0,47742
3743,40,57,68303,610,53.0,47742
3744,777,644,556,67033,2.333333333333333,48362
3745,2810,2014,1286,62900,2.6666666666666665,48362
3746,6704,4711,2829,54766,3.0,48362
3747,11785,8250,4850,44125,3.333333333333333,48362
3748,15990,11060,6580,35380,3.6666666666666665,48362
3749,18793,12849,7931,29437,4.0,48362
3750,20659,13957,8743,25651,4.333333333333333,48362
3751,21949,15026,9164,22871,4.666666666666667,48362
3752,22781,15368,9702,21159,5.0,48362
3753,22784,15242,10048,20936,5.333333333333333,48362
3754,21949,14708,11822,20531,6.333333333333332,48362
3755,21379,14120,13550,19961,6.666666666666668,48362
3756,20039,13406,16154,19411,7.0,48362
3757,18770,12346,18944,18950,7.333333333333332,48362
3758,17208,11536,21734,18532,7.666666666666668,48362
3759,16086,10781,24059,18084,8.0,48362
3760,14836,9815,27005,17354,8.333333333333334,48362
3761,13390,8927,29893,16800,8.666666666666666,48362
3762,10997,7371,34459,16183,9.0,48362
3763,10284,6790,36460,15476,9.333333333333334,48362
3764,8869,5685,39735,14721,9.666666666666666,48362
3765,8222,5551,41039,14198,10.0,48362
3766,7640,5079,42771,13520,10.333333333333334,48362
3767,7445,4805,44035,12725,10.666666666666666,48362
3768,7125,4763,44907,12215,11.0,48362
3769,6837,4478,46232,11463,11.333333333333336,48362
3770,5838,4038,47912,11222,11.666666666666664,48362
3771,5330,3528,49442,10710,12.0,48362
3772,4787,3230,50910,10083,12.333333333333336,48362
3773,4202,3023,52357,9428,12.666666666666664,48362
3774,4285,3020,53160,8545,13.0,48362
3775,3855,2754,54406,7995,13.333333333333336,48362
3776,4019,2785,54785,7421,13.666666666666664,48362
3777,4056,2733,56197,6024,14.333333333333336,48362
3778,4075,2752,57028,5155,14.666666666666664,48362
3779,3981,2771,57529,4729,15.0,48362
3780,4065,2773,58117,4055,15.666666666666664,48362
3781,3930,2780,58750,3550,17.333333333333332,48362
3782,3898,2619,59641,2852,20.0,48362
3783,3469,2331,60599,2611,22.66666666666667,48362
3784,3013,2078,61502,2417,23.66666666666667,48362
3785,2713,1779,62471,2047,25.66666666666667,48362
3786,2081,1419,63501,2009,27.66666666666667,48362
3787,1478,967,64693,1872,31.33333333333333,48362
3788,784,564,65816,1846,34.333333333333336,48362
3789,395,236,66724,1655,38.66666666666666,48362
3790,66,66,67594,1284,46.0,48362
3791,42,66,68294,608,53.0,48362
3792,801,643,557,67009,2.333333333333333,48982
3793,2758,2040,1260,62952,2.6666666666666665,48982
3794,6654,4806,2734,54816,3.0,48982
3795,12044,8410,4690,43866,3.333333333333333,48982
3796,15928,11079,6561,35442,3.6666666666666665,48982
3797,18830,12942,7838,29400,4.0,48982
3798,20472,14170,8530,25838,4.333333333333333,48982
3799,21952,15031,9159,22868,4.666666666666667,48982
3800,22767,15505,9565,21173,5.0,48982
3801,22759,15601,9699,20951,5.333333333333333,48982
3802,21837,14998,11532,20643,6.333333333333332,48982
3803,21375,14341,13329,19965,6.666666666666668,48982
3804,19939,13446,16114,19511,7.0,48982
3805,18861,12701,18589,18859,7.333333333333332,48982
3806,17478,11625,21645,18262,7.666666666666668,48982
3807,16238,10884,23956,17932,8.0,48982
3808,14862,9898,26922,17328,8.333333333333334,48982
3809,13276,8821,29999,16914,8.666666666666666,48982
3810,11093,7461,34369,16087,9.0,48982
3811,10332,6940,36310,15428,9.333333333333334,48982
3812,8845,5899,39521,14745,9.666666666666666,48982
3813,8296,5728,40862,14124,10.0,48982
3814,7573,5217,42633,13587,10.333333333333334,48982
3815,7514,4954,43886,12656,10.666666666666666,48982
3816,7110,4784,44886,12230,11.0,48982
3817,6797,4504,46206,11503,11.333333333333336,48982
3818,5959,3954,47996,11101,11.666666666666664,48982
3819,5368,3534,49436,10672,12.0,48982
3820,4774,3150,50990,10096,12.333333333333336,48982
3821,4276,3080,52300,9354,12.666666666666664,48982
3822,4276,3082,53098,8554,13.0,48982
3823,3917,2777,54373,7943,13.333333333333336,48982
3824,4010,2835,54735,7430,13.666666666666664,48982
3825,4058,2768,56162,6022,14.333333333333336,48982
3826,4094,2803,56977,5136,14.666666666666664,48982
3827,3981,2791,57509,4729,15.0,48982
3828,4049,2743,58147,4071,15.666666666666664,48982
3829,3862,2787,58743,3618,17.333333333333332,48982
3830,3867,2628,59632,2883,20.0,48982
3831,3471,2351,60579,2609,22.66666666666667,48982
3832,2986,2107,61473,2444,23.66666666666667,48982
3833,2628,1725,62525,2132,25.66666666666667,48982
3834,2087,1381,63549,1993,27.66666666666667,48982
3835,1424,985,64675,1926,31.33333333333333,48982
3836,824,531,65849,1806,34.333333333333336,48982
3837,379,274,66686,1671,38.66666666666666,48982
3838,59,64,67596,1291,46.0,48982
3839,41,43,68317,609,53.0,48982
3840,828,646,554,66982,2.333333333333333,49602
3841,2888,2016,1274,62832,2.6666666666666665,49602
3842,6726,4926,2604,54754,3.0,49602
3843,11942,8519,4571,43978,3.333333333333333,49602
3844,15988,11224,6416,35382,3.6666666666666665,49602
3845,18838,13064,7716,29392,4.0,49602
3846,20637,14164,8536,25673,4.333333333333333,49602
3847,22033,15152,9038,22787,4.666666666666667,49602
3848,22855,15722,9348,21085,5.0,49602
3849,22959,15755,9545,20751,5.333333333333333,49602
3850,22081,15201,11329,20399,6.333333333333332,49602
3851,21464,14648,13022,19876,6.666666666666668,49602
3852,20024,13647,15913,19426,7.0,49602
3853,18792,12684,18606,18928,7.333333333333332,49602
3854,17566,11650,21620,18174,7.666666666666668,49602
3855,16256,11050,23790,17914,8.0,49602
3856,14922,9979,26841,17268,8.333333333333334,49602
3857,13386,9052,29768,16804,8.666666666666666,49602
3858,11114,7547,34283,16066,9.0,49602
3859,10241,7252,35998,15519,9.333333333333334,49602
3860,8945,6136,39284,14645,9.666666666666666,49602
3861,8289,5809,40781,14131,10.0,49602
3862,7705,5293,42557,13455,10.333333333333334,49602
3863,7356,5128,43722,12804,10.666666666666666,49602
3864,7133,5046,44624,12207,11.0,49602
3865,6826,4659,46051,11474,11.333333333333336,49602
3866,5977,4057,47893,11083,11.666666666666664,49602
3867,5294,3561,49409,10746,12.0,49602
3868,4816,3219,50921,10054,12.333333333333336,49602
3869,4313,3024,52356,9317,12.666666666666664,49602
3870,4419,3050,53120,8421,13.0,49602
3871,3807,2818,54342,8043,13.333333333333336,49602
3872,3960,2767,54803,7480,13.666666666666664,49602
3873,4172,2847,56083,5908,14.333333333333336,49602
3874,4068,2900,56880,5162,14.666666666666664,49602
3875,3966,2829,57471,4744,15.0,49602
3876,3965,2882,58008,4155,15.666666666666664,49602
3877,3884,2761,58769,3596,17.333333333333332,49602
3878,3844,2595,59655,2916,20.0,49602
3879,3464,2377,60553,2616,22.66666666666667,49602
3880,3076,2057,61523,2354,23.66666666666667,49602
3881,2569,1808,62432,2201,25.66666666666667,49602
3882,2102,1419,63511,1978,27.66666666666667,49602
3883,1467,981,64679,1883,31.33333333333333,49602
3884,813,566,65814,1817,34.333333333333336,49602
3885,410,276,66684,1640,38.66666666666666,49602
3886,66,46,67614,1284,46.0,49602
3887,50,55,68305,600,53.0,49602
3888,812,635,565,66998,2.333333333333333,50222
3889,2878,2026,1274,62832,2.6666666666666665,50222
3890,6787,4886,2654,54683,3.0,50222
3891,12023,8526,4574,43887,3.333333333333333,50222
3892,16007,11295,6345,35363,3.6666666666666665,50222
3893,18901,13327,7453,29329,4.0,50222
3894,20783,14387,8313,25527,4.333333333333333,50222
3895,22180,15380,8820,22630,4.666666666666667,50222
3896,23046,15765,9305,20894,5.0,50222
3897,23040,15906,9384,20680,5.333333333333333,50222
3898,22195,15163,11367,20285,6.333333333333332,50222
3899,21522,14699,12971,19818,6.666666666666668,50222
3900,20314,13795,15765,19136,7.0,50222
3901,18811,12653,18637,18909,7.333333333333332,50222
3902,17580,11823,21437,18170,7.666666666666668,50222
3903,16418,11114,23726,17752,8.0,50222
3904,15081,10175,26645,17109,8.333333333333334,50222
3905,13378,9116,29704,16812,8.666666666666666,50222
3906,11263,7713,34117,15917,9.0,50222
3907,10443,7182,36068,15317,9.333333333333334,50222
3908,8876,6041,39379,14714,9.666666666666666,50222
3909,8412,5829,40761,14008,10.0,50222
3910,7711,5374,42476,13449,10.333333333333334,50222
3911,7354,5247,43603,12806,10.666666666666666,50222
3912,7172,5113,44557,12168,11.0,50222
3913,6860,4738,45972,11440,11.333333333333336,50222
3914,5935,4181,47769,11125,11.666666666666664,50222
3915,5318,3619,49351,10722,12.0,50222
3916,4777,3204,50936,10093,12.333333333333336,50222
3917,4399,3063,52317,9231,12.666666666666664,50222
3918,4319,3108,53062,8521,13.0,50222
3919,3854,2827,54323,8006,13.333333333333336,50222
3920,3974,2838,54732,7466,13.666666666666664,50222
3921,4141,2815,56115,5939,14.333333333333336,50222
3922,4118,2843,56937,5112,14.666666666666664,50222
3923,4005,2861,57439,4705,15.0,50222
3924,4141,2870,58020,3979,15.666666666666664,50222
3925,3838,2883,58647,3642,17.333333333333332,50222
3926,3875,2648,59612,2875,20.0,50222
3927,3422,2359,60571,2658,22.66666666666667,50222
3928,3002,2082,61498,2428,23.66666666666667,50222
3929,2634,1826,62414,2136,25.66666666666667,50222
3930,2097,1465,63455,1993,27.66666666666667,50222
3931,1487,1007,64653,1863,31.33333333333333,50222
3932,817,614,65766,1813,34.333333333333336,50222
3933,402,279,66681,1648,38.66666666666666,50222
3934,79,50,67610,1271,46.0,50222
3935,45,42,68318,605,53.0,50222
3936,762,650,550,67048,2.333333333333333,50842
3937,2835,2106,1184,62885,2.6666666666666665,50842
3938,6645,4991,2549,54825,3.0,50842
3939,11911,8601,4499,43999,3.333333333333333,50842
3940,16115,11364,6276,35255,3.6666666666666665,50842
3941,19132,13306,7474,29098,4.0,50842
3942,20861,14558,8142,25449,4.333333333333333,50842
3943,22324,15381,8809,22496,4.666666666666667,50842
3944,23024,15983,9087,20916,5.0,50842
3945,23129,16080,9210,20591,5.333333333333333,50842
3946,22293,15283,11247,20187,6.333333333333332,50842
3947,21675,14735,12935,19665,6.666666666666668,50842
3948,20195,13997,15563,19255,7.0,50842
3949,18874,12832,18458,18846,7.333333333333332,50842
3950,17535,11946,21314,18215,7.666666666666668,50842
3951,16334,11268,23572,17836,8.0,50842
3952,14943,10233,26587,17247,8.333333333333334,50842
3953,13539,9150,29670,16651,8.666666666666666,50842
3954,11326,7800,34030,15854,9.0,50842
3955,10350,7129,36121,15410,9.333333333333334,50842
3956,8924,5969,39451,14666,9.666666666666666,50842
3957,8357,5827,40753,14073,10.0,50842
3958,7716,5303,42547,13444,10.333333333333334,50842
3959,7450,5143,43707,12710,10.666666666666666,50842
3960,7152,5128,44542,12188,11.0,50842
3961,6822,4824,45876,11488,11.333333333333336,50842
3962,5936,4182,47768,11124,11.666666666666664,50842
3963,5351,3641,49329,10689,12.0,50842
3964,4855,3279,50861,10015,12.333333333333336,50842
3965,4332,3228,52152,9298,12.666666666666664,50842
3966,4344,3090,53090,8486,13.0,50842
3967,3876,2936,54224,7974,13.333333333333336,50842
3968,3956,2980,54590,7484,13.666666666666664,50842
3969,4199,2945,55985,5881,14.333333333333336,50842
3970,4079,2895,56885,5151,14.666666666666664,50842
3971,4053,2867,57433,4657,15.0,50842
3972,4055,2919,57971,4065,15.666666666666664,50842
3973,3934,2757,58773,3546,17.333333333333332,50842
3974,3905,2676,59584,2845,20.0,50842
3975,3529,2395,60535,2551,22.66666666666667,50842
3976,3057,2180,61400,2373,23.66666666666667,50842
3977,2696,1879,62361,2074,25.66666666666667,50842
3978,2100,1438,63482,1990,27.66666666666667,50842
3979,1448,1008,64652,1902,31.33333333333333,50842
3980,790,595,65785,1840,34.333333333333336,50842
3981,378,331,66639,1662,38.66666666666666,50842
3982,76,80,67580,1274,46.0,50842
3983,42,48,68312,608,53.0,50842
3984,819,621,579,66991,2.333333333333333,51462
3985,2809,2136,1164,62901,2.6666666666666665,51462
3986,6760,4939,2591,54720,3.0,51462
3987,12123,8645,4445,43797,3.333333333333333,51462
3988,16097,11573,6067,35273,3.6666666666666665,51462
3989,19056,13452,7328,29174,4.0,51462
3990,20930,14559,8141,25380,4.333333333333333,51462
3991,22303,15783,8407,22517,4.666666666666667,51462
3992,23070,16125,8945,20870,5.0,51462
3993,23166,16283,9017,20544,5.333333333333333,51462
3994,22097,15502,11028,20383,6.333333333333332,51462
3995,21601,14977,12693,19739,6.666666666666668,51462
3996,20333,13906,15654,19117,7.0,51462
3997,18894,13058,18232,18826,7.333333333333332,51462
3998,17522,11926,21334,18228,7.666666666666668,51462
3999,16514,11297,23543,17656,8.0,51462
4000,14917,10439,26381,17273,8.333333333333334,51462
4001,13605,9262,29558,16585,8.666666666666666,51462
4002,11407,7751,34079,15773,9.0,51462
4003,10452,7117,36133,15308,9.333333333333334,51462
4004,8965,5995,39425,14625,9.666666666666666,51462
4005,8391,5797,40793,14029,10.0,51462
4006,7760,5312,42538,13400,10.333333333333334,51462
4007,7571,5082,43758,12599,10.666666666666666,51462
4008,7321,5064,44606,12019,11.0,51462
4009,6881,4771,45939,11419,11.333333333333336,51462
4010,5873,4190,47760,11187,11.666666666666664,51462
4011,5436,3724,49236,10614,12.0,51462
4012,4751,3353,50787,10119,12.333333333333336,51462
4013,4404,3213,52167,9226,12.666666666666664,51462
4014,4359,3091,53089,8471,13.0,51462
4015,3973,2877,54273,7887,13.333333333333336,51462
4016,4010,2894,54676,7430,13.666666666666664,51462
4017,4163,2887,56043,5917,14.333333333333336,51462
4018,4168,2874,56906,5062,14.666666666666664,51462
4019,4033,2789,57511,4677,15.0,51462
4020,4185,2913,57977,3935,15.666666666666664,51462
4021,3998,2801,58729,3482,17.333333333333332,51462
4022,3931,2726,59524,2829,20.0,51462
4023,3548,2364,60566,2532,22.66666666666667,51462
4024,3006,2128,61452,2424,23.66666666666667,51462
4025,2681,1928,62322,2079,25.66666666666667,51462
4026,2058,1462,63468,2022,27.66666666666667,51462
4027,1468,995,64665,1882,31.33333333333333,51462
4028,840,564,65816,1790,34.333333333333336,51462
4029,388,322,66638,1662,38.66666666666666,51462
4030,62,57,67603,1288,46.0,51462
4031,59,52,68308,591,53.0,51462
4032,804,665,535,67006,2.333333333333333,52082
4033,2745,2160,1140,62965,2.6666666666666665,52082
4034,6864,4963,2577,54606,3.0,52082
4035,12031,8821,4279,43879,3.333333333333333,52082
4036,16184,11672,5978,35176,3.6666666666666665,52082
4037,19107,13588,7192,29123,4.0,52082
4038,21131,14885,7815,25179,4.333333333333333,52082
4039,22287,15861,8339,22523,4.666666666666667,52082
4040,23120,16307,8763,20820,5.0,52082
4041,23353,16471,8829,20357,5.333333333333333,52082
4042,22358,15810,10720,20122,6.333333333333332,52082
4043,21729,15165,12505,19611,6.666666666666668,52082
4044,20422,14269,15291,19028,7.0,52082
4045,18843,13311,17979,18877,7.333333333333332,52082
4046,17611,12137,21133,18129,7.666666666666668,52082
4047,16502,11505,23335,17668,8.0,52082
4048,14916,10421,26399,17274,8.333333333333334,52082
4049,13556,9432,29388,16634,8.666666666666666,52082
4050,11385,7920,33910,15795,9.0,52082
4051,10491,7253,35997,15269,9.333333333333334,52082
4052,9007,6106,39314,14583,9.666666666666666,52082
4053,8622,5891,40689,13808,10.0,52082
4054,8035,5313,42537,13125,10.333333333333334,52082
4055,7559,5168,43672,12611,10.666666666666666,52082
4056,7343,5093,44577,11997,11.0,52082
4057,6864,4746,45954,11446,11.333333333333336,52082
4058,6076,4221,47729,10984,11.666666666666664,52082
4059,5416,3608,49362,10624,12.0,52082
4060,4905,3358,50782,9965,12.333333333333336,52082
4061,4333,3219,52161,9297,12.666666666666664,52082
4062,4415,3126,53044,8425,13.0,52082
4063,3885,2868,54292,7965,13.333333333333336,52082
4064,4074,2888,54682,7366,13.666666666666664,52082
4065,4213,2926,56004,5867,14.333333333333336,52082
4066,4068,3007,56773,5162,14.666666666666664,52082
4067,4051,2824,57476,4659,15.0,52082
4068,4144,2935,57955,3976,15.666666666666664,52082
4069,4064,2786,58744,3416,17.333333333333332,52082
4070,3944,2746,59514,2806,20.0,52082
4071,3597,2531,60399,2483,22.66666666666667,52082
4072,3125,2123,61457,2305,23.66666666666667,52082
4073,2707,1851,62399,2053,25.66666666666667,52082
4074,2136,1468,63452,1954,27.66666666666667,52082
4075,1474,1045,64615,1876,31.33333333333333,52082
4076,789,626,65754,1841,34.333333333333336,52082
4077,399,278,66682,1651,38.66666666666666,52082
4078,58,65,67595,1292,46.0,52082
4079,55,44,68316,595,53.0,52082
4080,805,668,532,67005,2.333333333333333,52702
4081,2784,2114,1176,62936,2.6666666666666665,52702
4082,6775,5080,2460,54695,3.0,52702
4083,12110,8914,4186,43800,3.333333333333333,52702
4084,16302,11768,5872,35068,3.6666666666666665,52702
4085,19235,13738,7042,28995,4.0,52702
4086,21178,14921,7779,25132,4.333333333333333,52702
4087,22480,15951,8239,22340,4.666666666666667,52702
4088,23316,16464,8606,20624,5.0,52702
4089,23393,16614,8676,20327,5.333333333333333,52702
4090,22555,15934,10596,19925,6.333333333333332,52702
4091,21943,15188,12482,19397,6.666666666666668,52702
4092,20361,14356,15204,19089,7.0,52702
4093,19107,13379,17911,18613,7.333333333333332,52702
4094,17701,12416,20854,18039,7.666666666666668,52702
4095,16473,11593,23247,17697,8.0,52702
4096,14967,10615,26205,17223,8.333333333333334,52702
4097,13783,9535,29285,16407,8.666666666666666,52702
4098,11430,7960,33870,15750,9.0,52702
4099,10412,7271,35979,15348,9.333333333333334,52702
4100,8886,6185,39235,14704,9.666666666666666,52702
4101,8525,5965,40625,13895,10.0,52702
4102,7808,5504,42346,13352,10.333333333333334,52702
4103,7546,5309,43531,12624,10.666666666666666,52702
4104,7367,5261,44409,11973,11.0,52702
4105,6914,4779,45931,11386,11.333333333333336,52702
4106,6077,4271,47679,10983,11.666666666666664,52702
4107,5338,3734,49236,10702,12.0,52702
4108,4886,3285,50855,9984,12.333333333333336,52702
4109,4366,3130,52250,9264,12.666666666666664,52702
4110,4482,3211,52969,8348,13.0,52702
4111,3997,2915,54235,7863,13.333333333333336,52702
4112,4084,2988,54582,7356,13.666666666666664,52702
4113,4101,2903,56027,5979,14.333333333333336,52702
4114,4184,2962,56818,5046,14.666666666666664,52702
4115,4024,2948,57352,4686,15.0,52702
4116,4190,2924,57966,3930,15.666666666666664,52702
4117,4004,2894,58636,3476,17.333333333333332,52702
4118,3976,2768,59492,2774,20.0,52702
4119,3567,2508,60422,2513,22.66666666666667,52702
4120,3080,2193,61387,2350,23.66666666666667,52702
4121,2667,1902,62338,2103,25.66666666666667,52702
4122,2154,1506,63414,1936,27.66666666666667,52702
4123,1477,994,64666,1873,31.33333333333333,52702
4124,857,576,65804,1773,34.333333333333336,52702
4125,400,259,66701,1650,38.66666666666666,52702
4126,71,72,67588,1279,46.0,52702
4127,55,54,68306,595,53.0,52702
4128,784,611,589,67026,2.333333333333333,53322
4129,2852,2111,1189,62858,2.6666666666666665,53322
4130,6718,5148,2392,54752,3.0,53322
4131,12006,9022,4068,43914,3.333333333333333,53322
4132,16239,11876,5774,35121,3.6666666666666665,53322
4133,19395,13897,6883,28835,4.0,53322
4134,21232,15163,7537,25078,4.333333333333333,53322
4135,22551,16181,8009,22269,4.666666666666667,53322
4136,23285,16711,8359,20655,5.0,53322
4137,23480,16784,8516,20230,5.333333333333333,53322
4138,22646,16186,10344,19834,6.333333333333332,53322
4139,21862,15415,12255,19478,6.666666666666668,53322
4140,20581,14457,15103,18869,7.0,53322
4141,19051,13423,17867,18669,7.333333333333332,53322
4142,17674,12626,20644,18066,7.666666666666668,53322
4143,16600,11761,23079,17570,8.0,53322
4144,15155,10685,26135,17035,8.333333333333334,53322
4145,13766,9564,29256,16424,8.666666666666666,53322
4146,11367,7940,33890,15813,9.0,53322
4147,10444,7279,35971,15316,9.333333333333334,53322
4148,8872,6267,39153,14718,9.666666666666666,53322
4149,8512,5988,40592,13918,10.0,53322
4150,7890,5488,42362,13270,10.333333333333334,53322
4151,7516,5330,43520,12644,10.666666666666666,53322
4152,7288,5356,44314,12052,11.0,53322
4153,6870,5008,45692,11440,11.333333333333336,53322
4154,6155,4298,47652,10905,11.666666666666664,53322
4155,5399,3716,49254,10641,12.0,53322
4156,4882,3327,50813,9988,12.333333333333336,53322
4157,4391,3266,52114,9239,12.666666666666664,53322
4158,4458,3237,52943,8372,13.0,53322
4159,3974,2968,54192,7876,13.333333333333336,53322
4160,4098,3052,54518,7342,13.666666666666664,53322
4161,4248,2935,55995,5832,14.333333333333336,53322
4162,4187,2885,56895,5043,14.666666666666664,53322
4163,4086,2922,57378,4624,15.0,53322
4164,4158,3018,57872,3962,15.666666666666664,53322
4165,4034,2931,58599,3446,17.333333333333332,53322
4166,3985,2799,59461,2765,20.0,53322
4167,3576,2577,60353,2504,22.66666666666667,53322
4168,3122,2217,61363,2308,23.66666666666667,53322
4169,2695,1979,62261,2075,25.66666666666667,53322
4170,2193,1466,63464,1887,27.66666666666667,53322
4171,1455,1073,64587,1895,31.33333333333333,53322
4172,780,603,65777,1850,34.333333333333336,53322
4173,408,280,66680,1642,38.66666666666666,53322
4174,70,70,67590,1280,46.0,53322
4175,53,47,68313,597,53.0,53322
4176,786,677,523,67024,2.333333333333333,53942
4177,2793,2174,1116,62927,2.6666666666666665,53942
4178,6642,5108,2422,54838,3.0,53942
4179,12020,8958,4142,43890,3.333333333333333,53942
4180,16452,12043,5597,34918,3.6666666666666665,53942
4181,19311,14073,6707,28919,4.0,53942
4182,21247,15343,7357,25063,4.333333333333333,53942
4183,22751,16357,7843,22059,4.666666666666667,53942
4184,23365,16835,8235,20575,5.0,53942
4185,23627,16993,8307,20083,5.333333333333333,53942
4186,22809,16276,10254,19671,6.333333333333332,53942
4187,22257,15668,12002,19083,6.666666666666668,53942
4188,20503,14736,14824,18947,7.0,53942
4189,19191,13796,17494,18529,7.333333333333332,53942
4190,17806,12611,20659,17934,7.666666666666668,53942
4191,16544,11838,23002,17626,8.0,53942
4192,15156,10924,25896,17034,8.333333333333334,53942
4193,13799,9761,29059,16391,8.666666666666666,53942
4194,11524,8017,33813,15656,9.0,53942
4195,10503,7303,35947,15257,9.333333333333334,53942
4196,9127,6359,39061,14463,9.666666666666666,53942
4197,8448,6158,40432,13972,10.0,53942
4198,7861,5606,42244,13299,10.333333333333334,53942
4199,7474,5302,43548,12686,10.666666666666666,53942
4200,7308,5305,44365,12032,11.0,53942
4201,6937,4945,45765,11363,11.333333333333336,53942
4202,6254,4446,47504,10806,11.666666666666664,53942
4203,5404,3810,49160,10636,12.0,53942
4204,4927,3463,50677,9943,12.333333333333336,53942
4205,4398,3361,52019,9232,12.666666666666664,53942
4206,4525,3333,52837,8315,13.0,53942
4207,4000,2939,54211,7860,13.333333333333336,53942
4208,4185,3016,54554,7255,13.666666666666664,53942
4209,4185,3012,55918,5895,14.333333333333336,53942
4210,4301,3001,56779,4929,14.666666666666664,53942
4211,4188,2966,57334,4522,15.0,53942
4212,4127,3052,57838,3993,15.666666666666664,53942
4213,4039,2894,58636,3441,17.333333333333332,53942
4214,3982,2896,59364,2768,20.0,53942
4215,3542,2580,60350,2538,22.66666666666667,53942
4216,3128,2211,61369,2302,23.66666666666667,53942
4217,2656,2007,62233,2114,25.66666666666667,53942
4218,2144,1469,63451,1946,27.66666666666667,53942
4219,1509,1096,64564,1841,31.33333333333333,53942
4220,812,594,65786,1818,34.333333333333336,53942
4221,407,279,66681,1643,38.66666666666666,53942
4222,64,69,67591,1286,46.0,53942
4223,50,43,68307,610,53.0,53942
4224,773,652,538,67047,2.333333333333333,54562
4225,2772,2203,1097,62938,2.6666666666666665,54562
4226,6768,5220,2320,54702,3.0,54562
4227,12098,9102,3998,43812,3.333333333333333,54562
4228,16588,12253,5397,34772,3.6666666666666665,54562
4229,19427,14175,6605,28803,4.0,54562
4230,21304,15480,7220,25006,4.333333333333333,54562
4231,22814,16524,7666,22006,4.666666666666667,54562
4232,23548,17060,8010,20392,5.0,54562
4233,23869,17057,8243,19841,5.333333333333333,54562
4234,22873,16311,10219,19607,6.333333333333332,54562
4235,22175,15659,12011,19165,6.666666666666668,54562
4236,20747,14782,14778,18703,7.0,54562
4237,19306,13654,17636,18414,7.333333333333332,54562
4238,17750,12626,20634,18000,7.666666666666668,54562
4239,16680,11907,22933,17490,8.0,54562
4240,15245,10952,25868,16945,8.333333333333334,54562
4241,13707,9650,29170,16483,8.666666666666666,54562
4242,11663,7994,33836,15517,9.0,54562
4243,10551,7595,35655,15209,9.333333333333334,54562
4244,9214,6435,38985,14376,9.666666666666666,54562
4245,8678,6126,40454,13752,10.0,54562
4246,8055,5705,42145,13105,10.333333333333334,54562
4247,7449,5492,43358,12711,10.666666666666666,54562
4248,7372,5350,44320,11968,11.0,54562
4249,6911,4890,45810,11399,11.333333333333336,54562
4250,6164,4394,47556,10896,11.666666666666664,54562
4251,5449,3976,48994,10591,12.0,54562
4252,4878,3581,50559,9992,12.333333333333336,54562
4253,4364,3431,51949,9266,12.666666666666664,54562
4254,4375,3351,52829,8455,13.0,54562
4255,3967,2990,54170,7883,13.333333333333336,54562
4256,4033,3089,54481,7407,13.666666666666664,54562
4257,4211,3106,55824,5869,14.333333333333336,54562
4258,4161,3016,56764,5069,14.666666666666664,54562
4259,4072,3065,57235,4638,15.0,54562
4260,4148,3153,57737,3972,15.666666666666664,54562
4261,4028,2938,58592,3452,17.333333333333332,54562
4262,3975,2898,59362,2775,20.0,54562
4263,3609,2644,60286,2471,22.66666666666667,54562
4264,3132,2293,61287,2298,23.66666666666667,54562
4265,2678,1956,62284,2092,25.66666666666667,54562
4266,2163,1542,63378,1927,27.66666666666667,54562
4267,1407,1107,64553,1943,31.33333333333333,54562
4268,828,592,65788,1802,34.333333333333336,54562
4269,401,276,66684,1649,38.66666666666666,54562
4270,78,78,67582,1272,46.0,54562
4271,39,52,68308,611,53.0,54562
4272,741,681,519,67069,2.333333333333333,55182
4273,2809,2232,1068,62901,2.6666666666666665,55182
4274,6807,5316,2224,54663,3.0,55182
4275,12031,9229,3861,43889,3.333333333333333,55182
4276,16610,12296,5344,34760,3.6666666666666665,55182
4277,19535,14496,6284,28695,4.0,55182
4278,21462,15624,7076,24848,4.333333333333333,55182
4279,22894,16666,7534,21916,4.666666666666667,55182
4280,23619,17236,7834,20321,5.0,55182
4281,24062,17382,7908,19658,5.333333333333333,55182
4282,22892,16559,9971,19588,6.333333333333332,55182
4283,22230,15946,11724,19110,6.666666666666668,55182
